model,file,token_count,iso_script,iso_639_3,script,name,cc_pages,speakers,script_prevalence,cc_spk_rank
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,afr_Latn.dev,40327,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
meta-llama/Llama-3.3-70B-Instruct,afr_Latn.dev,43361,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
allenai/Olmo-3-1125-32B,afr_Latn.dev,43607,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
allenai/Olmo-3.1-32B-Instruct,afr_Latn.dev,43607,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
meta-llama/Llama-3.2-3B-Instruct,afr_Latn.dev,43361,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,afr_Latn.dev,44012,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
CohereLabs/tiny-aya-base,afr_Latn.dev,40546,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
deepseek-ai/DeepSeek-V4-Flash,afr_Latn.dev,41878,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
tiiuae/Falcon3-7B-Instruct,afr_Latn.dev,47282,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
mistralai/Ministral-3-8B-Instruct-2512,afr_Latn.dev,40327,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
microsoft/phi-4,afr_Latn.dev,43607,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
Qwen/Qwen3-8B,afr_Latn.dev,44012,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
moonshotai/Kimi-K3,afr_Latn.dev,44057,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,afr_Latn.dev,42731,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
meta-llama/Llama-2-7b-hf,afr_Latn.dev,47122,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,afr_Latn.dev,40327,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
CohereLabs/aya-expanse-8b,afr_Latn.dev,39657,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
deepseek-ai/DeepSeek-V4.1-Flash,afr_Latn.dev,41878,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
meta-models/Muse-Glimmer-30B,afr_Latn.dev,38471,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
google/gemma-4-E4B-it,afr_Latn.dev,40178,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
ibm-granite/granite-4.1-3b,afr_Latn.dev,43607,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
facebook/nllb-200-3.3B,afr_Latn.dev,35500,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
CohereLabs/c4ai-command-r-08-2024,afr_Latn.dev,39657,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
gpt-5,afr_Latn.dev,36412,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
gpt-6-astra,afr_Latn.dev,36412,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
claude-opus-4-8,afr_Latn.dev,62267,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
claude-fable-5,afr_Latn.dev,62267,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
gemini-3.1-pro-preview,afr_Latn.dev,40179,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
gemini-3.8-flash,afr_Latn.dev,40179,afr_Latn,afr,Latn,Afrikaans,185891.0,7300000.0,,72
openai/gpt-oss-20b,aka_Latn.dev,53203,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
CohereLabs/command-a-plus-05-2026-bf16,aka_Latn.dev,58204,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
meta-llama/Llama-4-Scout-17B-16E-Instruct,aka_Latn.dev,57959,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
zai-org/GLM-5.3,aka_Latn.dev,60154,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
google/gemma-3-4b-it,aka_Latn.dev,57473,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,aka_Latn.dev,38269,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
ibm-granite/granite-4.1-8b,aka_Latn.dev,68498,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
CohereLabs/c4ai-command-a-03-2025,aka_Latn.dev,60036,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
Qwen/Qwen3.6-35B-A3B,aka_Latn.dev,68440,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
facebook/nllb-moe-54b,aka_Latn.dev,40439,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,aka_Latn.dev,67508,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
meta-llama/Llama-3.3-70B-Instruct,aka_Latn.dev,68245,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
allenai/Olmo-3-1125-32B,aka_Latn.dev,68498,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
allenai/Olmo-3.1-32B-Instruct,aka_Latn.dev,68498,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
meta-llama/Llama-3.2-3B-Instruct,aka_Latn.dev,68245,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,aka_Latn.dev,59080,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
CohereLabs/tiny-aya-base,aka_Latn.dev,67453,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
deepseek-ai/DeepSeek-V4-Flash,aka_Latn.dev,60113,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
tiiuae/Falcon3-7B-Instruct,aka_Latn.dev,65648,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
mistralai/Ministral-3-8B-Instruct-2512,aka_Latn.dev,67508,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
microsoft/phi-4,aka_Latn.dev,68498,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
Qwen/Qwen3-8B,aka_Latn.dev,59080,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
moonshotai/Kimi-K3,aka_Latn.dev,60495,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,aka_Latn.dev,37498,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
meta-llama/Llama-2-7b-hf,aka_Latn.dev,65757,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,aka_Latn.dev,67508,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
CohereLabs/aya-expanse-8b,aka_Latn.dev,60034,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
deepseek-ai/DeepSeek-V4.1-Flash,aka_Latn.dev,60113,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
meta-models/Muse-Glimmer-30B,aka_Latn.dev,57959,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
google/gemma-4-E4B-it,aka_Latn.dev,57472,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
ibm-granite/granite-4.1-3b,aka_Latn.dev,68498,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
facebook/nllb-200-3.3B,aka_Latn.dev,40439,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
CohereLabs/c4ai-command-r-08-2024,aka_Latn.dev,60034,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
gpt-5,aka_Latn.dev,53209,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
gpt-6-astra,aka_Latn.dev,53209,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
claude-opus-4-8,aka_Latn.dev,92414,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
claude-fable-5,aka_Latn.dev,92414,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
gemini-3.1-pro-preview,aka_Latn.dev,57473,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
gemini-3.8-flash,aka_Latn.dev,57473,aka_Latn,aka,Latn,Twi,4894.0,11000000.0,,122
openai/gpt-oss-20b,als_Latn.dev,46809,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
CohereLabs/command-a-plus-05-2026-bf16,als_Latn.dev,56022,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
meta-llama/Llama-4-Scout-17B-16E-Instruct,als_Latn.dev,44893,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
zai-org/GLM-5.3,als_Latn.dev,57163,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
google/gemma-3-4b-it,als_Latn.dev,51607,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,als_Latn.dev,58866,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
ibm-granite/granite-4.1-8b,als_Latn.dev,58151,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
CohereLabs/c4ai-command-a-03-2025,als_Latn.dev,60133,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
Qwen/Qwen3.6-35B-A3B,als_Latn.dev,52031,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
facebook/nllb-moe-54b,als_Latn.dev,39002,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,als_Latn.dev,49609,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
meta-llama/Llama-3.3-70B-Instruct,als_Latn.dev,57530,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
allenai/Olmo-3-1125-32B,als_Latn.dev,58151,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
allenai/Olmo-3.1-32B-Instruct,als_Latn.dev,58151,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
meta-llama/Llama-3.2-3B-Instruct,als_Latn.dev,57530,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,als_Latn.dev,58573,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
CohereLabs/tiny-aya-base,als_Latn.dev,61008,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
deepseek-ai/DeepSeek-V4-Flash,als_Latn.dev,59208,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
tiiuae/Falcon3-7B-Instruct,als_Latn.dev,64463,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
mistralai/Ministral-3-8B-Instruct-2512,als_Latn.dev,49609,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
microsoft/phi-4,als_Latn.dev,58151,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
Qwen/Qwen3-8B,als_Latn.dev,58573,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
moonshotai/Kimi-K3,als_Latn.dev,54486,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,als_Latn.dev,57984,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
meta-llama/Llama-2-7b-hf,als_Latn.dev,68288,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,als_Latn.dev,49609,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
CohereLabs/aya-expanse-8b,als_Latn.dev,60131,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
deepseek-ai/DeepSeek-V4.1-Flash,als_Latn.dev,59208,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
meta-models/Muse-Glimmer-30B,als_Latn.dev,44893,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
google/gemma-4-E4B-it,als_Latn.dev,51606,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
ibm-granite/granite-4.1-3b,als_Latn.dev,58151,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
facebook/nllb-200-3.3B,als_Latn.dev,39002,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
CohereLabs/c4ai-command-r-08-2024,als_Latn.dev,60131,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
gpt-5,als_Latn.dev,46815,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
gpt-6-astra,als_Latn.dev,46815,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
claude-opus-4-8,als_Latn.dev,72052,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
claude-fable-5,als_Latn.dev,72052,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
gemini-3.1-pro-preview,als_Latn.dev,51607,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
gemini-3.8-flash,als_Latn.dev,51607,als_Latn,als,Latn,Tosk Albanian,1072085.0,1800000.0,,46
openai/gpt-oss-20b,amh_Ethi.dev,151003,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
CohereLabs/command-a-plus-05-2026-bf16,amh_Ethi.dev,156235,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
meta-llama/Llama-4-Scout-17B-16E-Instruct,amh_Ethi.dev,62501,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
zai-org/GLM-5.3,amh_Ethi.dev,200060,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
google/gemma-3-4b-it,amh_Ethi.dev,51932,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,amh_Ethi.dev,1631,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
ibm-granite/granite-4.1-8b,amh_Ethi.dev,200208,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
CohereLabs/c4ai-command-a-03-2025,amh_Ethi.dev,165493,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
Qwen/Qwen3.6-35B-A3B,amh_Ethi.dev,117423,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
facebook/nllb-moe-54b,amh_Ethi.dev,38760,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,amh_Ethi.dev,200523,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
meta-llama/Llama-3.3-70B-Instruct,amh_Ethi.dev,199956,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
allenai/Olmo-3-1125-32B,amh_Ethi.dev,200208,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
allenai/Olmo-3.1-32B-Instruct,amh_Ethi.dev,200208,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
meta-llama/Llama-3.2-3B-Instruct,amh_Ethi.dev,199956,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,amh_Ethi.dev,108908,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
CohereLabs/tiny-aya-base,amh_Ethi.dev,56146,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
deepseek-ai/DeepSeek-V4-Flash,amh_Ethi.dev,157042,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
tiiuae/Falcon3-7B-Instruct,amh_Ethi.dev,157919,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
mistralai/Ministral-3-8B-Instruct-2512,amh_Ethi.dev,200523,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
microsoft/phi-4,amh_Ethi.dev,200208,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
Qwen/Qwen3-8B,amh_Ethi.dev,108908,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
moonshotai/Kimi-K3,amh_Ethi.dev,112043,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,amh_Ethi.dev,1132,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
meta-llama/Llama-2-7b-hf,amh_Ethi.dev,218121,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,amh_Ethi.dev,200523,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
CohereLabs/aya-expanse-8b,amh_Ethi.dev,165491,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
deepseek-ai/DeepSeek-V4.1-Flash,amh_Ethi.dev,157042,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
meta-models/Muse-Glimmer-30B,amh_Ethi.dev,62501,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
google/gemma-4-E4B-it,amh_Ethi.dev,51931,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
ibm-granite/granite-4.1-3b,amh_Ethi.dev,200208,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
facebook/nllb-200-3.3B,amh_Ethi.dev,38760,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
CohereLabs/c4ai-command-r-08-2024,amh_Ethi.dev,165491,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
gpt-5,amh_Ethi.dev,151009,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
gpt-6-astra,amh_Ethi.dev,151009,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
claude-opus-4-8,amh_Ethi.dev,110145,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
claude-fable-5,amh_Ethi.dev,110145,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
gemini-3.1-pro-preview,amh_Ethi.dev,51932,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
gemini-3.8-flash,amh_Ethi.dev,51932,amh_Ethi,amh,Ethi,Amharic,85318.0,36000000.0,,85
openai/gpt-oss-20b,apc_Arab.dev,34679,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
CohereLabs/command-a-plus-05-2026-bf16,apc_Arab.dev,33348,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
meta-llama/Llama-4-Scout-17B-16E-Instruct,apc_Arab.dev,40107,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
zai-org/GLM-5.3,apc_Arab.dev,43992,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
google/gemma-3-4b-it,apc_Arab.dev,37673,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,apc_Arab.dev,1752,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
ibm-granite/granite-4.1-8b,apc_Arab.dev,72987,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
CohereLabs/c4ai-command-a-03-2025,apc_Arab.dev,38106,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
Qwen/Qwen3.6-35B-A3B,apc_Arab.dev,34949,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
facebook/nllb-moe-54b,apc_Arab.dev,38741,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,apc_Arab.dev,32940,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
meta-llama/Llama-3.3-70B-Instruct,apc_Arab.dev,41295,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
allenai/Olmo-3-1125-32B,apc_Arab.dev,72987,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
allenai/Olmo-3.1-32B-Instruct,apc_Arab.dev,72987,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
meta-llama/Llama-3.2-3B-Instruct,apc_Arab.dev,41295,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,apc_Arab.dev,41651,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
CohereLabs/tiny-aya-base,apc_Arab.dev,34243,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
deepseek-ai/DeepSeek-V4-Flash,apc_Arab.dev,40688,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
tiiuae/Falcon3-7B-Instruct,apc_Arab.dev,81111,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
mistralai/Ministral-3-8B-Instruct-2512,apc_Arab.dev,32940,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
microsoft/phi-4,apc_Arab.dev,72987,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
Qwen/Qwen3-8B,apc_Arab.dev,41651,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
moonshotai/Kimi-K3,apc_Arab.dev,50156,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,apc_Arab.dev,1320,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
meta-llama/Llama-2-7b-hf,apc_Arab.dev,94579,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,apc_Arab.dev,32940,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
CohereLabs/aya-expanse-8b,apc_Arab.dev,38104,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
deepseek-ai/DeepSeek-V4.1-Flash,apc_Arab.dev,40688,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
meta-models/Muse-Glimmer-30B,apc_Arab.dev,40107,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
google/gemma-4-E4B-it,apc_Arab.dev,37672,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
ibm-granite/granite-4.1-3b,apc_Arab.dev,72987,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
facebook/nllb-200-3.3B,apc_Arab.dev,38741,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
CohereLabs/c4ai-command-r-08-2024,apc_Arab.dev,38104,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
gpt-5,apc_Arab.dev,34685,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
gpt-6-astra,apc_Arab.dev,34685,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
claude-opus-4-8,apc_Arab.dev,69738,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
claude-fable-5,apc_Arab.dev,69738,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
gemini-3.1-pro-preview,apc_Arab.dev,37673,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
gemini-3.8-flash,apc_Arab.dev,37673,apc_Arab,apc,Arab,North Levantine Arabic,,60000000.0,,135
openai/gpt-oss-20b,arb_Arab.dev,35325,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
CohereLabs/command-a-plus-05-2026-bf16,arb_Arab.dev,33653,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
meta-llama/Llama-4-Scout-17B-16E-Instruct,arb_Arab.dev,41032,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
zai-org/GLM-5.3,arb_Arab.dev,45707,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
google/gemma-3-4b-it,arb_Arab.dev,39023,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,arb_Arab.dev,1589,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
ibm-granite/granite-4.1-8b,arb_Arab.dev,78247,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
CohereLabs/c4ai-command-a-03-2025,arb_Arab.dev,39291,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
Qwen/Qwen3.6-35B-A3B,arb_Arab.dev,35687,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
facebook/nllb-moe-54b,arb_Arab.dev,40414,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,arb_Arab.dev,33108,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
meta-llama/Llama-3.3-70B-Instruct,arb_Arab.dev,42809,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
allenai/Olmo-3-1125-32B,arb_Arab.dev,78247,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
allenai/Olmo-3.1-32B-Instruct,arb_Arab.dev,78247,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
meta-llama/Llama-3.2-3B-Instruct,arb_Arab.dev,42809,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,arb_Arab.dev,42806,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
CohereLabs/tiny-aya-base,arb_Arab.dev,35391,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
deepseek-ai/DeepSeek-V4-Flash,arb_Arab.dev,41656,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
tiiuae/Falcon3-7B-Instruct,arb_Arab.dev,87516,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
mistralai/Ministral-3-8B-Instruct-2512,arb_Arab.dev,33108,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
microsoft/phi-4,arb_Arab.dev,78247,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
Qwen/Qwen3-8B,arb_Arab.dev,42806,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
moonshotai/Kimi-K3,arb_Arab.dev,53058,arb_Arab,arb,Arab,Standard Arabic,13811612.0,335000000.0,1.0,20
