model,file,token_count
meta-llama/Llama-4-Scout-17B-16E-Instruct,bos_Latn.dev,40295
meta-llama/Llama-4-Scout-17B-16E-Instruct,bug_Latn.dev,45938
meta-llama/Llama-4-Scout-17B-16E-Instruct,bul_Cyrl.dev,38549
meta-llama/Llama-4-Scout-17B-16E-Instruct,cat_Latn.dev,39069
meta-llama/Llama-4-Scout-17B-16E-Instruct,ceb_Latn.dev,44612
meta-llama/Llama-4-Scout-17B-16E-Instruct,ces_Latn.dev,37758
meta-llama/Llama-4-Scout-17B-16E-Instruct,cjk_Latn.dev,46907
meta-llama/Llama-4-Scout-17B-16E-Instruct,ckb_Arab.dev,68424
meta-llama/Llama-4-Scout-17B-16E-Instruct,crh_Latn.dev,44446
meta-llama/Llama-4-Scout-17B-16E-Instruct,cym_Latn.dev,49940
meta-llama/Llama-4-Scout-17B-16E-Instruct,dan_Latn.dev,36740
meta-llama/Llama-4-Scout-17B-16E-Instruct,deu_Latn.dev,33115
meta-llama/Llama-4-Scout-17B-16E-Instruct,dik_Latn.dev,48959
meta-llama/Llama-4-Scout-17B-16E-Instruct,dyu_Latn.dev,48323
meta-llama/Llama-4-Scout-17B-16E-Instruct,dzo_Tibt.dev,167919
meta-llama/Llama-4-Scout-17B-16E-Instruct,ell_Grek.dev,52329
meta-llama/Llama-4-Scout-17B-16E-Instruct,eng_Latn.dev,25720
meta-llama/Llama-4-Scout-17B-16E-Instruct,epo_Latn.dev,40994
meta-llama/Llama-4-Scout-17B-16E-Instruct,est_Latn.dev,39869
meta-llama/Llama-4-Scout-17B-16E-Instruct,eus_Latn.dev,44286
meta-llama/Llama-4-Scout-17B-16E-Instruct,ewe_Latn.dev,59774
meta-llama/Llama-4-Scout-17B-16E-Instruct,fao_Latn.dev,47448
meta-llama/Llama-4-Scout-17B-16E-Instruct,fij_Latn.dev,50218
meta-llama/Llama-4-Scout-17B-16E-Instruct,fin_Latn.dev,41300
meta-llama/Llama-4-Scout-17B-16E-Instruct,fon_Latn.dev,73721
meta-llama/Llama-4-Scout-17B-16E-Instruct,fra_Latn.dev,34589
meta-llama/Llama-4-Scout-17B-16E-Instruct,fur_Latn.dev,43799
meta-llama/Llama-4-Scout-17B-16E-Instruct,fuv_Latn.dev,42554
meta-llama/Llama-4-Scout-17B-16E-Instruct,gaz_Latn.dev,55666
meta-llama/Llama-4-Scout-17B-16E-Instruct,gla_Latn.dev,55440
meta-llama/Llama-4-Scout-17B-16E-Instruct,gle_Latn.dev,52481
meta-llama/Llama-4-Scout-17B-16E-Instruct,glg_Latn.dev,34123
meta-llama/Llama-4-Scout-17B-16E-Instruct,grn_Latn.dev,48735
meta-llama/Llama-4-Scout-17B-16E-Instruct,guj_Gujr.dev,64769
meta-llama/Llama-4-Scout-17B-16E-Instruct,hat_Latn.dev,39849
meta-llama/Llama-4-Scout-17B-16E-Instruct,hau_Latn.dev,44744
meta-llama/Llama-4-Scout-17B-16E-Instruct,heb_Hebr.dev,44737
meta-llama/Llama-4-Scout-17B-16E-Instruct,hin_Deva.dev,42386
meta-llama/Llama-4-Scout-17B-16E-Instruct,hne_Deva.dev,48776
meta-llama/Llama-4-Scout-17B-16E-Instruct,hrv_Latn.dev,39877
meta-llama/Llama-4-Scout-17B-16E-Instruct,hun_Latn.dev,39959
meta-llama/Llama-4-Scout-17B-16E-Instruct,hye_Armn.dev,123618
meta-llama/Llama-4-Scout-17B-16E-Instruct,ibo_Latn.dev,51582
meta-llama/Llama-4-Scout-17B-16E-Instruct,ilo_Latn.dev,47689
meta-llama/Llama-4-Scout-17B-16E-Instruct,ind_Latn.dev,29011
meta-llama/Llama-4-Scout-17B-16E-Instruct,isl_Latn.dev,46804
meta-llama/Llama-4-Scout-17B-16E-Instruct,ita_Latn.dev,34434
meta-llama/Llama-4-Scout-17B-16E-Instruct,jav_Latn.dev,37608
meta-llama/Llama-4-Scout-17B-16E-Instruct,jpn_Jpan.dev,33507
meta-llama/Llama-4-Scout-17B-16E-Instruct,kab_Latn.dev,55733
meta-llama/Llama-4-Scout-17B-16E-Instruct,kac_Latn.dev,56039
meta-llama/Llama-4-Scout-17B-16E-Instruct,kam_Latn.dev,47912
meta-llama/Llama-4-Scout-17B-16E-Instruct,kan_Knda.dev,64422
meta-llama/Llama-4-Scout-17B-16E-Instruct,kas_Arab.dev,71168
meta-llama/Llama-4-Scout-17B-16E-Instruct,kas_Deva.dev,61194
meta-llama/Llama-4-Scout-17B-16E-Instruct,kat_Geor.dev,57189
meta-llama/Llama-4-Scout-17B-16E-Instruct,kaz_Cyrl.dev,46902
meta-llama/Llama-4-Scout-17B-16E-Instruct,kbp_Latn.dev,102888
meta-llama/Llama-4-Scout-17B-16E-Instruct,kea_Latn.dev,39769
meta-llama/Llama-4-Scout-17B-16E-Instruct,khk_Cyrl.dev,49292
meta-llama/Llama-4-Scout-17B-16E-Instruct,khm_Khmr.dev,85211
meta-llama/Llama-4-Scout-17B-16E-Instruct,kik_Latn.dev,66997
meta-llama/Llama-4-Scout-17B-16E-Instruct,kin_Latn.dev,51433
meta-llama/Llama-4-Scout-17B-16E-Instruct,kir_Cyrl.dev,50870
meta-llama/Llama-4-Scout-17B-16E-Instruct,kmb_Latn.dev,49223
meta-llama/Llama-4-Scout-17B-16E-Instruct,kmr_Latn.dev,51404
meta-llama/Llama-4-Scout-17B-16E-Instruct,knc_Arab.dev,65732
meta-llama/Llama-4-Scout-17B-16E-Instruct,knc_Latn.dev,55055
meta-llama/Llama-4-Scout-17B-16E-Instruct,kon_Latn.dev,47247
meta-llama/Llama-4-Scout-17B-16E-Instruct,kor_Hang.dev,32481
meta-llama/Llama-4-Scout-17B-16E-Instruct,lao_Laoo.dev,84018
meta-llama/Llama-4-Scout-17B-16E-Instruct,lij_Latn.dev,46407
meta-llama/Llama-4-Scout-17B-16E-Instruct,lim_Latn.dev,41752
meta-llama/Llama-4-Scout-17B-16E-Instruct,lin_Latn.dev,45508
meta-llama/Llama-4-Scout-17B-16E-Instruct,lit_Latn.dev,42209
meta-llama/Llama-4-Scout-17B-16E-Instruct,lmo_Latn.dev,48154
meta-llama/Llama-4-Scout-17B-16E-Instruct,ltg_Latn.dev,48310
meta-llama/Llama-4-Scout-17B-16E-Instruct,ltz_Latn.dev,47113
meta-llama/Llama-4-Scout-17B-16E-Instruct,lua_Latn.dev,45446
meta-llama/Llama-4-Scout-17B-16E-Instruct,lug_Latn.dev,47010
meta-llama/Llama-4-Scout-17B-16E-Instruct,luo_Latn.dev,44645
meta-llama/Llama-4-Scout-17B-16E-Instruct,lus_Latn.dev,46831
meta-llama/Llama-4-Scout-17B-16E-Instruct,lvs_Latn.dev,44896
meta-llama/Llama-4-Scout-17B-16E-Instruct,mag_Deva.dev,47961
meta-llama/Llama-4-Scout-17B-16E-Instruct,mai_Deva.dev,52595
meta-llama/Llama-4-Scout-17B-16E-Instruct,mal_Mlym.dev,71068
meta-llama/Llama-4-Scout-17B-16E-Instruct,mar_Deva.dev,48992
meta-llama/Llama-4-Scout-17B-16E-Instruct,min_Arab.dev,70394
meta-llama/Llama-4-Scout-17B-16E-Instruct,min_Latn.dev,39460
meta-llama/Llama-4-Scout-17B-16E-Instruct,mkd_Cyrl.dev,42811
meta-llama/Llama-4-Scout-17B-16E-Instruct,mlt_Latn.dev,58339
meta-llama/Llama-4-Scout-17B-16E-Instruct,mni_Beng.dev,86110
meta-llama/Llama-4-Scout-17B-16E-Instruct,mos_Latn.dev,54234
meta-llama/Llama-4-Scout-17B-16E-Instruct,mri_Latn.dev,53551
meta-llama/Llama-4-Scout-17B-16E-Instruct,mya_Mymr.dev,81536
meta-llama/Llama-4-Scout-17B-16E-Instruct,nld_Latn.dev,34033
meta-llama/Llama-4-Scout-17B-16E-Instruct,nno_Latn.dev,37373
meta-llama/Llama-4-Scout-17B-16E-Instruct,nob_Latn.dev,35540
meta-llama/Llama-4-Scout-17B-16E-Instruct,npi_Deva.dev,47028
meta-llama/Llama-4-Scout-17B-16E-Instruct,nso_Latn.dev,51673
meta-llama/Llama-4-Scout-17B-16E-Instruct,nus_Latn.dev,83945
meta-llama/Llama-4-Scout-17B-16E-Instruct,nya_Latn.dev,47183
meta-llama/Llama-4-Scout-17B-16E-Instruct,oci_Latn.dev,42889
meta-llama/Llama-4-Scout-17B-16E-Instruct,ory_Orya.dev,217775
meta-llama/Llama-4-Scout-17B-16E-Instruct,pag_Latn.dev,38071
meta-llama/Llama-4-Scout-17B-16E-Instruct,pan_Guru.dev,80699
meta-llama/Llama-4-Scout-17B-16E-Instruct,pap_Latn.dev,41313
meta-llama/Llama-4-Scout-17B-16E-Instruct,pbt_Arab.dev,53945
meta-llama/Llama-4-Scout-17B-16E-Instruct,pes_Arab.dev,38562
meta-llama/Llama-4-Scout-17B-16E-Instruct,plt_Latn.dev,52487
meta-llama/Llama-4-Scout-17B-16E-Instruct,pol_Latn.dev,35883
meta-llama/Llama-4-Scout-17B-16E-Instruct,por_Latn.dev,31511
meta-llama/Llama-4-Scout-17B-16E-Instruct,prs_Arab.dev,37506
meta-llama/Llama-4-Scout-17B-16E-Instruct,quy_Latn.dev,47877
meta-llama/Llama-4-Scout-17B-16E-Instruct,ron_Latn.dev,37593
meta-llama/Llama-4-Scout-17B-16E-Instruct,run_Latn.dev,50945
meta-llama/Llama-4-Scout-17B-16E-Instruct,rus_Cyrl.dev,32021
meta-llama/Llama-4-Scout-17B-16E-Instruct,sag_Latn.dev,49075
meta-llama/Llama-4-Scout-17B-16E-Instruct,san_Deva.dev,56323
meta-llama/Llama-4-Scout-17B-16E-Instruct,sat_Olck.dev,243111
meta-llama/Llama-4-Scout-17B-16E-Instruct,scn_Latn.dev,46461
meta-llama/Llama-4-Scout-17B-16E-Instruct,shn_Mymr.dev,224263
meta-llama/Llama-4-Scout-17B-16E-Instruct,sin_Sinh.dev,71286
meta-llama/Llama-4-Scout-17B-16E-Instruct,slk_Latn.dev,40363
meta-llama/Llama-4-Scout-17B-16E-Instruct,slv_Latn.dev,40423
meta-llama/Llama-4-Scout-17B-16E-Instruct,smo_Latn.dev,53743
meta-llama/Llama-4-Scout-17B-16E-Instruct,sna_Latn.dev,48114
meta-llama/Llama-4-Scout-17B-16E-Instruct,snd_Arab.dev,53448
meta-llama/Llama-4-Scout-17B-16E-Instruct,som_Latn.dev,49181
meta-llama/Llama-4-Scout-17B-16E-Instruct,sot_Latn.dev,51549
meta-llama/Llama-4-Scout-17B-16E-Instruct,spa_Latn.dev,33302
meta-llama/Llama-4-Scout-17B-16E-Instruct,srd_Latn.dev,46212
meta-llama/Llama-4-Scout-17B-16E-Instruct,srp_Cyrl.dev,42922
meta-llama/Llama-4-Scout-17B-16E-Instruct,ssw_Latn.dev,49813
meta-llama/Llama-4-Scout-17B-16E-Instruct,sun_Latn.dev,40535
meta-llama/Llama-4-Scout-17B-16E-Instruct,swe_Latn.dev,34049
meta-llama/Llama-4-Scout-17B-16E-Instruct,swh_Latn.dev,42943
meta-llama/Llama-4-Scout-17B-16E-Instruct,szl_Latn.dev,47883
meta-llama/Llama-4-Scout-17B-16E-Instruct,tam_Taml.dev,96068
meta-llama/Llama-4-Scout-17B-16E-Instruct,taq_Latn.dev,51763
meta-llama/Llama-4-Scout-17B-16E-Instruct,taq_Tfng.dev,197619
meta-llama/Llama-4-Scout-17B-16E-Instruct,tat_Cyrl.dev,55313
meta-llama/Llama-4-Scout-17B-16E-Instruct,tel_Telu.dev,73714
meta-llama/Llama-4-Scout-17B-16E-Instruct,tgk_Cyrl.dev,58308
meta-llama/Llama-4-Scout-17B-16E-Instruct,tgl_Latn.dev,45616
meta-llama/Llama-4-Scout-17B-16E-Instruct,tha_Thai.dev,40595
meta-llama/Llama-4-Scout-17B-16E-Instruct,tir_Ethi.dev,77687
meta-llama/Llama-4-Scout-17B-16E-Instruct,tpi_Latn.dev,49659
meta-llama/Llama-4-Scout-17B-16E-Instruct,tsn_Latn.dev,54572
meta-llama/Llama-4-Scout-17B-16E-Instruct,tso_Latn.dev,54149
meta-llama/Llama-4-Scout-17B-16E-Instruct,tuk_Latn.dev,52462
meta-llama/Llama-4-Scout-17B-16E-Instruct,tum_Latn.dev,58759
meta-llama/Llama-4-Scout-17B-16E-Instruct,tur_Latn.dev,33527
meta-llama/Llama-4-Scout-17B-16E-Instruct,twi_Latn.dev,53188
meta-llama/Llama-4-Scout-17B-16E-Instruct,tzm_Tfng.dev,194848
meta-llama/Llama-4-Scout-17B-16E-Instruct,uig_Arab.dev,80718
meta-llama/Llama-4-Scout-17B-16E-Instruct,ukr_Cyrl.dev,39933
meta-llama/Llama-4-Scout-17B-16E-Instruct,umb_Latn.dev,47280
meta-llama/Llama-4-Scout-17B-16E-Instruct,urd_Arab.dev,48662
meta-llama/Llama-4-Scout-17B-16E-Instruct,uzn_Latn.dev,44349
meta-llama/Llama-4-Scout-17B-16E-Instruct,vec_Latn.dev,38898
meta-llama/Llama-4-Scout-17B-16E-Instruct,vie_Latn.dev,34055
meta-llama/Llama-4-Scout-17B-16E-Instruct,war_Latn.dev,46175
meta-llama/Llama-4-Scout-17B-16E-Instruct,wol_Latn.dev,44865
meta-llama/Llama-4-Scout-17B-16E-Instruct,xho_Latn.dev,47965
meta-llama/Llama-4-Scout-17B-16E-Instruct,ydd_Hebr.dev,69756
meta-llama/Llama-4-Scout-17B-16E-Instruct,yor_Latn.dev,64104
meta-llama/Llama-4-Scout-17B-16E-Instruct,yue_Hant.dev,28334
meta-llama/Llama-4-Scout-17B-16E-Instruct,zho_Hans.dev,27827
meta-llama/Llama-4-Scout-17B-16E-Instruct,zho_Hant.dev,29479
meta-llama/Llama-4-Scout-17B-16E-Instruct,zsm_Latn.dev,30945
meta-llama/Llama-4-Scout-17B-16E-Instruct,zul_Latn.dev,50054
zai-org/GLM-5.3,ace_Arab.dev,67600
zai-org/GLM-5.3,ace_Latn.dev,50308
zai-org/GLM-5.3,acm_Arab.dev,45411
zai-org/GLM-5.3,acq_Arab.dev,45570
zai-org/GLM-5.3,aeb_Arab.dev,45729
zai-org/GLM-5.3,afr_Latn.dev,42307
zai-org/GLM-5.3,aka_Latn.dev,60154
zai-org/GLM-5.3,als_Latn.dev,57163
zai-org/GLM-5.3,amh_Ethi.dev,200060
zai-org/GLM-5.3,apc_Arab.dev,43992
zai-org/GLM-5.3,arb_Arab.dev,45707
zai-org/GLM-5.3,arb_Latn.dev,62595
zai-org/GLM-5.3,ars_Arab.dev,45824
zai-org/GLM-5.3,ary_Arab.dev,46887
zai-org/GLM-5.3,arz_Arab.dev,45335
zai-org/GLM-5.3,asm_Beng.dev,121012
zai-org/GLM-5.3,ast_Latn.dev,39074
zai-org/GLM-5.3,awa_Deva.dev,110899
zai-org/GLM-5.3,ayr_Latn.dev,55396
zai-org/GLM-5.3,azb_Arab.dev,55565
zai-org/GLM-5.3,azj_Latn.dev,64751
zai-org/GLM-5.3,bak_Cyrl.dev,75521
zai-org/GLM-5.3,bam_Latn.dev,55393
zai-org/GLM-5.3,ban_Latn.dev,46361
zai-org/GLM-5.3,bel_Cyrl.dev,67851
zai-org/GLM-5.3,bem_Latn.dev,57502
zai-org/GLM-5.3,ben_Beng.dev,123412
zai-org/GLM-5.3,bho_Deva.dev,109744
zai-org/GLM-5.3,bjn_Arab.dev,66376
zai-org/GLM-5.3,bjn_Latn.dev,43962
zai-org/GLM-5.3,bod_Tibt.dev,142129
zai-org/GLM-5.3,bos_Latn.dev,47222
zai-org/GLM-5.3,bug_Latn.dev,50920
zai-org/GLM-5.3,bul_Cyrl.dev,45758
zai-org/GLM-5.3,cat_Latn.dev,43016
zai-org/GLM-5.3,ceb_Latn.dev,49008
zai-org/GLM-5.3,ces_Latn.dev,45309
zai-org/GLM-5.3,cjk_Latn.dev,50460
zai-org/GLM-5.3,ckb_Arab.dev,80425
zai-org/GLM-5.3,crh_Latn.dev,50213
zai-org/GLM-5.3,cym_Latn.dev,54033
zai-org/GLM-5.3,dan_Latn.dev,40196
zai-org/GLM-5.3,deu_Latn.dev,36989
zai-org/GLM-5.3,dik_Latn.dev,50618
zai-org/GLM-5.3,dyu_Latn.dev,51366
zai-org/GLM-5.3,dzo_Tibt.dev,164075
zai-org/GLM-5.3,ell_Grek.dev,62155
zai-org/GLM-5.3,eng_Latn.dev,25827
zai-org/GLM-5.3,epo_Latn.dev,45724
zai-org/GLM-5.3,est_Latn.dev,47112
zai-org/GLM-5.3,eus_Latn.dev,47794
zai-org/GLM-5.3,ewe_Latn.dev,60592
zai-org/GLM-5.3,fao_Latn.dev,51978
zai-org/GLM-5.3,fij_Latn.dev,54445
zai-org/GLM-5.3,fin_Latn.dev,47460
zai-org/GLM-5.3,fon_Latn.dev,75841
zai-org/GLM-5.3,fra_Latn.dev,38435
zai-org/GLM-5.3,fur_Latn.dev,46541
zai-org/GLM-5.3,fuv_Latn.dev,45275
zai-org/GLM-5.3,gaz_Latn.dev,58918
zai-org/GLM-5.3,gla_Latn.dev,61823
zai-org/GLM-5.3,gle_Latn.dev,58385
zai-org/GLM-5.3,glg_Latn.dev,38251
zai-org/GLM-5.3,grn_Latn.dev,52917
zai-org/GLM-5.3,guj_Gujr.dev,197919
zai-org/GLM-5.3,hat_Latn.dev,43523
zai-org/GLM-5.3,hau_Latn.dev,50642
zai-org/GLM-5.3,heb_Hebr.dev,94297
zai-org/GLM-5.3,hin_Deva.dev,112586
zai-org/GLM-5.3,hne_Deva.dev,109334
zai-org/GLM-5.3,hrv_Latn.dev,46650
zai-org/GLM-5.3,hun_Latn.dev,48523
zai-org/GLM-5.3,hye_Armn.dev,138921
zai-org/GLM-5.3,ibo_Latn.dev,60763
zai-org/GLM-5.3,ilo_Latn.dev,50787
zai-org/GLM-5.3,ind_Latn.dev,39797
zai-org/GLM-5.3,isl_Latn.dev,53919
zai-org/GLM-5.3,ita_Latn.dev,39203
zai-org/GLM-5.3,jav_Latn.dev,44314
zai-org/GLM-5.3,jpn_Jpan.dev,38739
zai-org/GLM-5.3,kab_Latn.dev,60430
zai-org/GLM-5.3,kac_Latn.dev,59192
zai-org/GLM-5.3,kam_Latn.dev,51502
zai-org/GLM-5.3,kan_Knda.dev,229228
zai-org/GLM-5.3,kas_Arab.dev,75625
zai-org/GLM-5.3,kas_Deva.dev,108673
zai-org/GLM-5.3,kat_Geor.dev,136475
zai-org/GLM-5.3,kaz_Cyrl.dev,69908
zai-org/GLM-5.3,kbp_Latn.dev,87431
zai-org/GLM-5.3,kea_Latn.dev,42641
zai-org/GLM-5.3,khk_Cyrl.dev,75839
zai-org/GLM-5.3,khm_Khmr.dev,145804
zai-org/GLM-5.3,kik_Latn.dev,69873
zai-org/GLM-5.3,kin_Latn.dev,54818
zai-org/GLM-5.3,kir_Cyrl.dev,65818
zai-org/GLM-5.3,kmb_Latn.dev,53973
zai-org/GLM-5.3,kmr_Latn.dev,55428
zai-org/GLM-5.3,knc_Arab.dev,80298
zai-org/GLM-5.3,knc_Latn.dev,55558
zai-org/GLM-5.3,kon_Latn.dev,50600
zai-org/GLM-5.3,kor_Hang.dev,49735
zai-org/GLM-5.3,lao_Laoo.dev,247656
zai-org/GLM-5.3,lij_Latn.dev,49443
zai-org/GLM-5.3,lim_Latn.dev,44930
zai-org/GLM-5.3,lin_Latn.dev,47827
zai-org/GLM-5.3,lit_Latn.dev,52928
zai-org/GLM-5.3,lmo_Latn.dev,51233
zai-org/GLM-5.3,ltg_Latn.dev,54686
zai-org/GLM-5.3,ltz_Latn.dev,49756
zai-org/GLM-5.3,lua_Latn.dev,48945
zai-org/GLM-5.3,lug_Latn.dev,50102
zai-org/GLM-5.3,luo_Latn.dev,46876
zai-org/GLM-5.3,lus_Latn.dev,49444
zai-org/GLM-5.3,lvs_Latn.dev,58581
zai-org/GLM-5.3,mag_Deva.dev,108368
zai-org/GLM-5.3,mai_Deva.dev,112352
zai-org/GLM-5.3,mal_Mlym.dev,230732
zai-org/GLM-5.3,mar_Deva.dev,118013
zai-org/GLM-5.3,min_Arab.dev,70158
zai-org/GLM-5.3,min_Latn.dev,44934
zai-org/GLM-5.3,mkd_Cyrl.dev,50627
zai-org/GLM-5.3,mlt_Latn.dev,56975
zai-org/GLM-5.3,mni_Beng.dev,129191
zai-org/GLM-5.3,mos_Latn.dev,53973
zai-org/GLM-5.3,mri_Latn.dev,59344
zai-org/GLM-5.3,mya_Mymr.dev,154902
zai-org/GLM-5.3,nld_Latn.dev,38753
zai-org/GLM-5.3,nno_Latn.dev,40883
zai-org/GLM-5.3,nob_Latn.dev,39126
zai-org/GLM-5.3,npi_Deva.dev,113604
zai-org/GLM-5.3,nso_Latn.dev,55217
zai-org/GLM-5.3,nus_Latn.dev,78222
zai-org/GLM-5.3,nya_Latn.dev,53279
zai-org/GLM-5.3,oci_Latn.dev,45994
zai-org/GLM-5.3,ory_Orya.dev,322118
zai-org/GLM-5.3,pag_Latn.dev,40357
zai-org/GLM-5.3,pan_Guru.dev,202044
zai-org/GLM-5.3,pap_Latn.dev,43938
zai-org/GLM-5.3,pbt_Arab.dev,66336
zai-org/GLM-5.3,pes_Arab.dev,47113
zai-org/GLM-5.3,plt_Latn.dev,57755
zai-org/GLM-5.3,pol_Latn.dev,43687
zai-org/GLM-5.3,por_Latn.dev,36259
zai-org/GLM-5.3,prs_Arab.dev,44397
zai-org/GLM-5.3,quy_Latn.dev,52587
zai-org/GLM-5.3,ron_Latn.dev,44504
zai-org/GLM-5.3,run_Latn.dev,54349
zai-org/GLM-5.3,rus_Cyrl.dev,37188
zai-org/GLM-5.3,sag_Latn.dev,52224
zai-org/GLM-5.3,san_Deva.dev,116300
zai-org/GLM-5.3,sat_Olck.dev,330991
zai-org/GLM-5.3,scn_Latn.dev,50098
zai-org/GLM-5.3,shn_Mymr.dev,173210
zai-org/GLM-5.3,sin_Sinh.dev,227454
zai-org/GLM-5.3,slk_Latn.dev,50110
zai-org/GLM-5.3,slv_Latn.dev,47356
zai-org/GLM-5.3,smo_Latn.dev,58103
zai-org/GLM-5.3,sna_Latn.dev,53768
zai-org/GLM-5.3,snd_Arab.dev,69616
zai-org/GLM-5.3,som_Latn.dev,55414
zai-org/GLM-5.3,sot_Latn.dev,56383
zai-org/GLM-5.3,spa_Latn.dev,37266
zai-org/GLM-5.3,srd_Latn.dev,50001
zai-org/GLM-5.3,srp_Cyrl.dev,53410
zai-org/GLM-5.3,ssw_Latn.dev,54869
zai-org/GLM-5.3,sun_Latn.dev,46296
zai-org/GLM-5.3,swe_Latn.dev,38604
zai-org/GLM-5.3,swh_Latn.dev,49768
zai-org/GLM-5.3,szl_Latn.dev,52229
zai-org/GLM-5.3,tam_Taml.dev,196447
zai-org/GLM-5.3,taq_Latn.dev,52154
zai-org/GLM-5.3,taq_Tfng.dev,260887
zai-org/GLM-5.3,tat_Cyrl.dev,68522
zai-org/GLM-5.3,tel_Telu.dev,215499
zai-org/GLM-5.3,tgk_Cyrl.dev,67877
zai-org/GLM-5.3,tgl_Latn.dev,52365
zai-org/GLM-5.3,tha_Thai.dev,108210
zai-org/GLM-5.3,tir_Ethi.dev,201341
zai-org/GLM-5.3,tpi_Latn.dev,52101
zai-org/GLM-5.3,tsn_Latn.dev,59021
zai-org/GLM-5.3,tso_Latn.dev,57670
zai-org/GLM-5.3,tuk_Latn.dev,55972
zai-org/GLM-5.3,tum_Latn.dev,64445
zai-org/GLM-5.3,tur_Latn.dev,42222
zai-org/GLM-5.3,twi_Latn.dev,55360
zai-org/GLM-5.3,tzm_Tfng.dev,257873
zai-org/GLM-5.3,uig_Arab.dev,98735
zai-org/GLM-5.3,ukr_Cyrl.dev,47712
zai-org/GLM-5.3,umb_Latn.dev,50269
zai-org/GLM-5.3,urd_Arab.dev,72252
zai-org/GLM-5.3,uzn_Latn.dev,55013
zai-org/GLM-5.3,vec_Latn.dev,42080
zai-org/GLM-5.3,vie_Latn.dev,37459
zai-org/GLM-5.3,war_Latn.dev,49487
zai-org/GLM-5.3,wol_Latn.dev,48389
zai-org/GLM-5.3,xho_Latn.dev,52931
zai-org/GLM-5.3,ydd_Hebr.dev,142801
zai-org/GLM-5.3,yor_Latn.dev,69854
zai-org/GLM-5.3,yue_Hant.dev,33597
zai-org/GLM-5.3,zho_Hans.dev,25075
zai-org/GLM-5.3,zho_Hant.dev,34875
zai-org/GLM-5.3,zsm_Latn.dev,41669
zai-org/GLM-5.3,zul_Latn.dev,55890
google/gemma-3-4b-it,ace_Arab.dev,58480
google/gemma-3-4b-it,ace_Latn.dev,47342
google/gemma-3-4b-it,acm_Arab.dev,38836
google/gemma-3-4b-it,acq_Arab.dev,38845
google/gemma-3-4b-it,aeb_Arab.dev,39485
google/gemma-3-4b-it,afr_Latn.dev,40179
google/gemma-3-4b-it,aka_Latn.dev,57473
google/gemma-3-4b-it,als_Latn.dev,51607
google/gemma-3-4b-it,amh_Ethi.dev,51932
google/gemma-3-4b-it,apc_Arab.dev,37673
google/gemma-3-4b-it,arb_Arab.dev,39023
google/gemma-3-4b-it,arb_Latn.dev,60452
google/gemma-3-4b-it,ars_Arab.dev,39101
google/gemma-3-4b-it,ary_Arab.dev,40266
google/gemma-3-4b-it,arz_Arab.dev,38089
google/gemma-3-4b-it,asm_Beng.dev,53218
google/gemma-3-4b-it,ast_Latn.dev,37677
google/gemma-3-4b-it,awa_Deva.dev,39211
google/gemma-3-4b-it,ayr_Latn.dev,52165
google/gemma-3-4b-it,azb_Arab.dev,46769
google/gemma-3-4b-it,azj_Latn.dev,53130
google/gemma-3-4b-it,bak_Cyrl.dev,61062
google/gemma-3-4b-it,bam_Latn.dev,54965
google/gemma-3-4b-it,ban_Latn.dev,41805
google/gemma-3-4b-it,bel_Cyrl.dev,57741
google/gemma-3-4b-it,bem_Latn.dev,54108
google/gemma-3-4b-it,ben_Beng.dev,32303
google/gemma-3-4b-it,bho_Deva.dev,41391
google/gemma-3-4b-it,bjn_Arab.dev,59048
google/gemma-3-4b-it,bjn_Latn.dev,37440
google/gemma-3-4b-it,bod_Tibt.dev,95648
google/gemma-3-4b-it,bos_Latn.dev,39346
google/gemma-3-4b-it,bug_Latn.dev,47150
google/gemma-3-4b-it,bul_Cyrl.dev,42909
google/gemma-3-4b-it,cat_Latn.dev,40803
google/gemma-3-4b-it,ceb_Latn.dev,46277
google/gemma-3-4b-it,ces_Latn.dev,40346
google/gemma-3-4b-it,cjk_Latn.dev,47618
google/gemma-3-4b-it,ckb_Arab.dev,59269
google/gemma-3-4b-it,crh_Latn.dev,46602
google/gemma-3-4b-it,cym_Latn.dev,51752
google/gemma-3-4b-it,dan_Latn.dev,38241
google/gemma-3-4b-it,deu_Latn.dev,35020
google/gemma-3-4b-it,dik_Latn.dev,49956
google/gemma-3-4b-it,dyu_Latn.dev,48289
google/gemma-3-4b-it,dzo_Tibt.dev,111273
google/gemma-3-4b-it,ell_Grek.dev,57477
google/gemma-3-4b-it,eng_Latn.dev,26879
google/gemma-3-4b-it,epo_Latn.dev,41579
google/gemma-3-4b-it,est_Latn.dev,41413
google/gemma-3-4b-it,eus_Latn.dev,44520
google/gemma-3-4b-it,ewe_Latn.dev,57886
google/gemma-3-4b-it,fao_Latn.dev,48425
google/gemma-3-4b-it,fij_Latn.dev,50190
google/gemma-3-4b-it,fin_Latn.dev,43960
google/gemma-3-4b-it,fon_Latn.dev,68927
google/gemma-3-4b-it,fra_Latn.dev,36820
google/gemma-3-4b-it,fur_Latn.dev,45086
google/gemma-3-4b-it,fuv_Latn.dev,43675
google/gemma-3-4b-it,gaz_Latn.dev,56036
google/gemma-3-4b-it,gla_Latn.dev,57752
google/gemma-3-4b-it,gle_Latn.dev,54255
google/gemma-3-4b-it,glg_Latn.dev,35764
google/gemma-3-4b-it,grn_Latn.dev,51098
