model,N,gini
meta-llama/Llama-4-Scout-17B-16E-Instruct,62,0.15954396682654837
meta-llama/Llama-4-Scout-17B-16E-Instruct,63,0.16632182780409477
meta-llama/Llama-4-Scout-17B-16E-Instruct,64,0.16511311838836296
meta-llama/Llama-4-Scout-17B-16E-Instruct,65,0.16716798090026908
meta-llama/Llama-4-Scout-17B-16E-Instruct,66,0.16637271807426623
meta-llama/Llama-4-Scout-17B-16E-Instruct,67,0.16495935625516078
meta-llama/Llama-4-Scout-17B-16E-Instruct,68,0.1714324458492198
meta-llama/Llama-4-Scout-17B-16E-Instruct,69,0.16990996554779825
meta-llama/Llama-4-Scout-17B-16E-Instruct,70,0.1689006719892039
meta-llama/Llama-4-Scout-17B-16E-Instruct,71,0.17162544611638753
meta-llama/Llama-4-Scout-17B-16E-Instruct,72,0.17050029929320565
meta-llama/Llama-4-Scout-17B-16E-Instruct,73,0.1749155879260358
meta-llama/Llama-4-Scout-17B-16E-Instruct,74,0.17451861892153286
meta-llama/Llama-4-Scout-17B-16E-Instruct,75,0.20837145497983678
meta-llama/Llama-4-Scout-17B-16E-Instruct,76,0.20680252261982757
meta-llama/Llama-4-Scout-17B-16E-Instruct,77,0.20560146522275913
meta-llama/Llama-4-Scout-17B-16E-Instruct,78,0.20429816196043382
meta-llama/Llama-4-Scout-17B-16E-Instruct,79,0.20372366156828314
meta-llama/Llama-4-Scout-17B-16E-Instruct,80,0.20220575424933274
meta-llama/Llama-4-Scout-17B-16E-Instruct,81,0.20077075313230885
meta-llama/Llama-4-Scout-17B-16E-Instruct,82,0.20399303805948477
meta-llama/Llama-4-Scout-17B-16E-Instruct,83,0.20277887206818357
meta-llama/Llama-4-Scout-17B-16E-Instruct,84,0.20169494283985756
meta-llama/Llama-4-Scout-17B-16E-Instruct,85,0.2015333964404198
meta-llama/Llama-4-Scout-17B-16E-Instruct,86,0.2001076263629269
meta-llama/Llama-4-Scout-17B-16E-Instruct,87,0.1987905764537885
meta-llama/Llama-4-Scout-17B-16E-Instruct,88,0.19854514432078707
meta-llama/Llama-4-Scout-17B-16E-Instruct,89,0.19737935774519544
meta-llama/Llama-4-Scout-17B-16E-Instruct,90,0.19668544227590457
meta-llama/Llama-4-Scout-17B-16E-Instruct,91,0.19605460383841944
meta-llama/Llama-4-Scout-17B-16E-Instruct,92,0.19887268647898138
meta-llama/Llama-4-Scout-17B-16E-Instruct,93,0.19761470541270354
meta-llama/Llama-4-Scout-17B-16E-Instruct,94,0.19677260015533138
meta-llama/Llama-4-Scout-17B-16E-Instruct,95,0.19560806113935492
meta-llama/Llama-4-Scout-17B-16E-Instruct,96,0.19473783970498615
meta-llama/Llama-4-Scout-17B-16E-Instruct,97,0.1935567677675485
meta-llama/Llama-4-Scout-17B-16E-Instruct,98,0.192557561281677
meta-llama/Llama-4-Scout-17B-16E-Instruct,99,0.19169919439194127
meta-llama/Llama-4-Scout-17B-16E-Instruct,100,0.1905406239451075
meta-llama/Llama-4-Scout-17B-16E-Instruct,101,0.1895672712945129
meta-llama/Llama-4-Scout-17B-16E-Instruct,102,0.19019246570575166
meta-llama/Llama-4-Scout-17B-16E-Instruct,103,0.19207826045947862
meta-llama/Llama-4-Scout-17B-16E-Instruct,104,0.19194850668861063
meta-llama/Llama-4-Scout-17B-16E-Instruct,105,0.19085729274399532
meta-llama/Llama-4-Scout-17B-16E-Instruct,106,0.18980603004220709
meta-llama/Llama-4-Scout-17B-16E-Instruct,107,0.1890830576760847
meta-llama/Llama-4-Scout-17B-16E-Instruct,108,0.20002103320902442
meta-llama/Llama-4-Scout-17B-16E-Instruct,109,0.19890327078710746
meta-llama/Llama-4-Scout-17B-16E-Instruct,110,0.19779529951487596
meta-llama/Llama-4-Scout-17B-16E-Instruct,111,0.1966966519655664
meta-llama/Llama-4-Scout-17B-16E-Instruct,112,0.19572659167340833
meta-llama/Llama-4-Scout-17B-16E-Instruct,113,0.19464482361652125
meta-llama/Llama-4-Scout-17B-16E-Instruct,114,0.19359092458591332
meta-llama/Llama-4-Scout-17B-16E-Instruct,115,0.19256818819661237
meta-llama/Llama-4-Scout-17B-16E-Instruct,116,0.1917465158852294
meta-llama/Llama-4-Scout-17B-16E-Instruct,117,0.19290309602506328
meta-llama/Llama-4-Scout-17B-16E-Instruct,118,0.19187329454802904
meta-llama/Llama-4-Scout-17B-16E-Instruct,119,0.19093976436460358
meta-llama/Llama-4-Scout-17B-16E-Instruct,120,0.18995805648040887
meta-llama/Llama-4-Scout-17B-16E-Instruct,121,0.18906683385111744
meta-llama/Llama-4-Scout-17B-16E-Instruct,122,0.18844110532717684
meta-llama/Llama-4-Scout-17B-16E-Instruct,123,0.18761342915986767
meta-llama/Llama-4-Scout-17B-16E-Instruct,124,0.18666628181114064
meta-llama/Llama-4-Scout-17B-16E-Instruct,125,0.18571720315089224
meta-llama/Llama-4-Scout-17B-16E-Instruct,126,0.1847977074558933
meta-llama/Llama-4-Scout-17B-16E-Instruct,127,0.18387188457790749
meta-llama/Llama-4-Scout-17B-16E-Instruct,128,0.19529675139768776
meta-llama/Llama-4-Scout-17B-16E-Instruct,129,0.19441391285665888
meta-llama/Llama-4-Scout-17B-16E-Instruct,130,0.19344319603875082
meta-llama/Llama-4-Scout-17B-16E-Instruct,131,0.1937855549482148
meta-llama/Llama-4-Scout-17B-16E-Instruct,132,0.19332771281807037
meta-llama/Llama-4-Scout-17B-16E-Instruct,133,0.19453558617442712
meta-llama/Llama-4-Scout-17B-16E-Instruct,134,0.193980713204424
meta-llama/Llama-4-Scout-17B-16E-Instruct,135,0.19353239124000954
meta-llama/Llama-4-Scout-17B-16E-Instruct,136,0.19261114718890893
meta-llama/Llama-4-Scout-17B-16E-Instruct,137,0.1919511905818836
meta-llama/Llama-4-Scout-17B-16E-Instruct,138,0.19109223826275956
meta-llama/Llama-4-Scout-17B-16E-Instruct,139,0.19023761948389928
meta-llama/Llama-4-Scout-17B-16E-Instruct,140,0.18973697279624369
meta-llama/Llama-4-Scout-17B-16E-Instruct,141,0.18887854890358247
meta-llama/Llama-4-Scout-17B-16E-Instruct,142,0.18801364916236452
meta-llama/Llama-4-Scout-17B-16E-Instruct,143,0.18741576914262303
meta-llama/Llama-4-Scout-17B-16E-Instruct,144,0.1868629060530831
meta-llama/Llama-4-Scout-17B-16E-Instruct,145,0.18637130804916646
meta-llama/Llama-4-Scout-17B-16E-Instruct,146,0.18657890217486517
meta-llama/Llama-4-Scout-17B-16E-Instruct,147,0.18579763483109235
meta-llama/Llama-4-Scout-17B-16E-Instruct,148,0.18499555087731756
meta-llama/Llama-4-Scout-17B-16E-Instruct,149,0.1842709350210865
meta-llama/Llama-4-Scout-17B-16E-Instruct,150,0.18415757083119777
meta-llama/Llama-4-Scout-17B-16E-Instruct,151,0.18338059620949365
meta-llama/Llama-4-Scout-17B-16E-Instruct,152,0.18350244520143644
meta-llama/Llama-4-Scout-17B-16E-Instruct,153,0.1828271934024186
meta-llama/Llama-4-Scout-17B-16E-Instruct,154,0.18211696707504266
meta-llama/Llama-4-Scout-17B-16E-Instruct,155,0.18144877310494945
meta-llama/Llama-4-Scout-17B-16E-Instruct,156,0.1806866426800462
meta-llama/Llama-4-Scout-17B-16E-Instruct,157,0.18041441401433556
meta-llama/Llama-4-Scout-17B-16E-Instruct,158,0.18078111027695676
meta-llama/Llama-4-Scout-17B-16E-Instruct,159,0.1800643615295967
meta-llama/Llama-4-Scout-17B-16E-Instruct,160,0.19630797966347013
meta-llama/Llama-4-Scout-17B-16E-Instruct,161,0.1955644801008911
meta-llama/Llama-4-Scout-17B-16E-Instruct,162,0.19490229603228837
meta-llama/Llama-4-Scout-17B-16E-Instruct,163,0.19411239890898968
meta-llama/Llama-4-Scout-17B-16E-Instruct,164,0.19338525301375142
meta-llama/Llama-4-Scout-17B-16E-Instruct,165,0.19299910721016045
meta-llama/Llama-4-Scout-17B-16E-Instruct,166,0.19229991435614902
meta-llama/Llama-4-Scout-17B-16E-Instruct,167,0.1915490197163363
meta-llama/Llama-4-Scout-17B-16E-Instruct,168,0.19157522767682744
meta-llama/Llama-4-Scout-17B-16E-Instruct,169,0.19167489721539543
meta-llama/Llama-4-Scout-17B-16E-Instruct,170,0.1909858362764041
meta-llama/Llama-4-Scout-17B-16E-Instruct,171,0.19112183103340552
meta-llama/Llama-4-Scout-17B-16E-Instruct,172,0.19039667241534142
meta-llama/Llama-4-Scout-17B-16E-Instruct,173,0.20314781063148057
meta-llama/Llama-4-Scout-17B-16E-Instruct,174,0.21278023056576156
meta-llama/Llama-4-Scout-17B-16E-Instruct,175,0.2120917771075097
meta-llama/Llama-4-Scout-17B-16E-Instruct,176,0.21138248230304124
meta-llama/Llama-4-Scout-17B-16E-Instruct,177,0.21114860969660065
meta-llama/Llama-4-Scout-17B-16E-Instruct,178,0.21062604894669779
meta-llama/Llama-4-Scout-17B-16E-Instruct,179,0.2108343870245848
meta-llama/Llama-4-Scout-17B-16E-Instruct,180,0.2100839823723304
meta-llama/Llama-4-Scout-17B-16E-Instruct,181,0.20952137145831706
meta-llama/Llama-4-Scout-17B-16E-Instruct,182,0.21051352091251574
meta-llama/Llama-4-Scout-17B-16E-Instruct,183,0.2103666124130692
meta-llama/Llama-4-Scout-17B-16E-Instruct,184,0.20969699735688163
meta-llama/Llama-4-Scout-17B-16E-Instruct,185,0.20930186055608435
meta-llama/Llama-4-Scout-17B-16E-Instruct,186,0.21142028170776617
meta-llama/Llama-4-Scout-17B-16E-Instruct,187,0.2107350468028426
meta-llama/Llama-4-Scout-17B-16E-Instruct,188,0.21009722850403678
meta-llama/Llama-4-Scout-17B-16E-Instruct,189,0.2096746492095496
meta-llama/Llama-4-Scout-17B-16E-Instruct,190,0.210454009207385
meta-llama/Llama-4-Scout-17B-16E-Instruct,191,0.21024584069648244
meta-llama/Llama-4-Scout-17B-16E-Instruct,192,0.20958602276651805
meta-llama/Llama-4-Scout-17B-16E-Instruct,193,0.20962988314896958
meta-llama/Llama-4-Scout-17B-16E-Instruct,194,0.20906945948865818
meta-llama/Llama-4-Scout-17B-16E-Instruct,195,0.2086801311156936
meta-llama/Llama-4-Scout-17B-16E-Instruct,196,0.20804558509409832
meta-llama/Llama-4-Scout-17B-16E-Instruct,197,0.20776460781676165
meta-llama/Llama-4-Scout-17B-16E-Instruct,198,0.20709282006917573
meta-llama/Llama-4-Scout-17B-16E-Instruct,199,0.21541400294668533
meta-llama/Llama-4-Scout-17B-16E-Instruct,200,0.21473721171592475
meta-llama/Llama-4-Scout-17B-16E-Instruct,201,0.21405029659196662
meta-llama/Llama-4-Scout-17B-16E-Instruct,202,0.21337430070651653
meta-llama/Llama-4-Scout-17B-16E-Instruct,203,0.21285509710122108
zai-org/GLM-5.3,2,0.09014520352297062
zai-org/GLM-5.3,3,0.07573697052117923
zai-org/GLM-5.3,4,0.07015669258989643
zai-org/GLM-5.3,5,0.06156520561243495
zai-org/GLM-5.3,6,0.053608401260935246
zai-org/GLM-5.3,7,0.07930775548375824
zai-org/GLM-5.3,8,0.07564852001137057
zai-org/GLM-5.3,9,0.07023985676050848
zai-org/GLM-5.3,10,0.06818691118631648
zai-org/GLM-5.3,11,0.07520721427460986
zai-org/GLM-5.3,12,0.07114685308214752
zai-org/GLM-5.3,13,0.07236103874798294
zai-org/GLM-5.3,14,0.07706890946411016
zai-org/GLM-5.3,15,0.07408069227433667
zai-org/GLM-5.3,16,0.07087237034047189
zai-org/GLM-5.3,17,0.07964273248607245
zai-org/GLM-5.3,18,0.08351579085456673
zai-org/GLM-5.3,19,0.08039457998128596
zai-org/GLM-5.3,20,0.08135325438696728
zai-org/GLM-5.3,21,0.0984871893604109
zai-org/GLM-5.3,22,0.09699548707382188
zai-org/GLM-5.3,23,0.09429951315254304
zai-org/GLM-5.3,24,0.09529602148033312
zai-org/GLM-5.3,25,0.09494979310452822
zai-org/GLM-5.3,26,0.1049747460285253
zai-org/GLM-5.3,27,0.10537254989949218
zai-org/GLM-5.3,28,0.10416340456217821
zai-org/GLM-5.3,29,0.1415533488052605
zai-org/GLM-5.3,30,0.13890501414900625
zai-org/GLM-5.3,31,0.13622670307022244
zai-org/GLM-5.3,32,0.1570358410579975
zai-org/GLM-5.3,33,0.1562399461706956
zai-org/GLM-5.3,34,0.18065473110738428
zai-org/GLM-5.3,35,0.1774113398837016
zai-org/GLM-5.3,36,0.1744062702347473
zai-org/GLM-5.3,37,0.17273231617600437
zai-org/GLM-5.3,38,0.169844201546119
zai-org/GLM-5.3,39,0.1670041873605439
zai-org/GLM-5.3,40,0.18960772954026295
zai-org/GLM-5.3,41,0.18886769846004037
zai-org/GLM-5.3,42,0.18651443536059364
zai-org/GLM-5.3,43,0.20118237255089455
zai-org/GLM-5.3,44,0.19829278893559077
zai-org/GLM-5.3,45,0.19663011196035218
zai-org/GLM-5.3,46,0.1952074927392231
zai-org/GLM-5.3,47,0.23171800037887413
zai-org/GLM-5.3,48,0.24602966944526283
zai-org/GLM-5.3,49,0.24556794079742605
zai-org/GLM-5.3,50,0.242682558179947
zai-org/GLM-5.3,51,0.24012118536189075
zai-org/GLM-5.3,52,0.23741535081936926
zai-org/GLM-5.3,53,0.23733901732332296
zai-org/GLM-5.3,54,0.23635036232673334
zai-org/GLM-5.3,55,0.24814479064610473
zai-org/GLM-5.3,56,0.25430676484285497
zai-org/GLM-5.3,57,0.25197067280770047
zai-org/GLM-5.3,58,0.27890935938504646
zai-org/GLM-5.3,59,0.29860621469984117
zai-org/GLM-5.3,60,0.31723138502474946
zai-org/GLM-5.3,61,0.31562831822723214
zai-org/GLM-5.3,62,0.3135178953647668
zai-org/GLM-5.3,63,0.3193109012463753
zai-org/GLM-5.3,64,0.31815013431640216
zai-org/GLM-5.3,65,0.3282315968105072
zai-org/GLM-5.3,66,0.32606580273425023
zai-org/GLM-5.3,67,0.32387219087598207
zai-org/GLM-5.3,68,0.32711833067984775
zai-org/GLM-5.3,69,0.3251512123320044
zai-org/GLM-5.3,70,0.3230299576182405
zai-org/GLM-5.3,71,0.3344947449969482
zai-org/GLM-5.3,72,0.33344327534979623
zai-org/GLM-5.3,73,0.3407717365093421
zai-org/GLM-5.3,74,0.3388470824626464
zai-org/GLM-5.3,75,0.35803023718905735
zai-org/GLM-5.3,76,0.3566737981609913
zai-org/GLM-5.3,77,0.35470473645240874
zai-org/GLM-5.3,78,0.35278416227746456
zai-org/GLM-5.3,79,0.3508408159335523
zai-org/GLM-5.3,80,0.3490762012172819
zai-org/GLM-5.3,81,0.3471876600400121
zai-org/GLM-5.3,82,0.35657917827889496
zai-org/GLM-5.3,83,0.3547184347869412
zai-org/GLM-5.3,84,0.35284323146105034
zai-org/GLM-5.3,85,0.3573493530320144
zai-org/GLM-5.3,86,0.3559145828862782
zai-org/GLM-5.3,87,0.35479006028755666
zai-org/GLM-5.3,88,0.3531700997780509
zai-org/GLM-5.3,89,0.3514804486685963
zai-org/GLM-5.3,90,0.3505734836055079
zai-org/GLM-5.3,91,0.348876100707165
zai-org/GLM-5.3,92,0.34881393167347663
zai-org/GLM-5.3,93,0.34742120938597987
zai-org/GLM-5.3,94,0.347104185954457
zai-org/GLM-5.3,95,0.34557095875026067
zai-org/GLM-5.3,96,0.34485959383507825
zai-org/GLM-5.3,97,0.34362243896658584
zai-org/GLM-5.3,98,0.3420734904975211
zai-org/GLM-5.3,99,0.34048921055364234
zai-org/GLM-5.3,100,0.3392529826957451
zai-org/GLM-5.3,101,0.3376984916768311
zai-org/GLM-5.3,102,0.33884286164617805
zai-org/GLM-5.3,103,0.3380874319316627
zai-org/GLM-5.3,104,0.33661756427551026
zai-org/GLM-5.3,105,0.3352090733428501
zai-org/GLM-5.3,106,0.33373651232610446
zai-org/GLM-5.3,107,0.33288165923612056
zai-org/GLM-5.3,108,0.3339190842761819
zai-org/GLM-5.3,109,0.33264321225156324
zai-org/GLM-5.3,110,0.33140459645912745
zai-org/GLM-5.3,111,0.3301825194951238
zai-org/GLM-5.3,112,0.3288095295146971
zai-org/GLM-5.3,113,0.3275799227776308
zai-org/GLM-5.3,114,0.3263366620771546
zai-org/GLM-5.3,115,0.3250069416564809
zai-org/GLM-5.3,116,0.323652479306068
zai-org/GLM-5.3,117,0.3281106528018174
zai-org/GLM-5.3,118,0.326969219955358
zai-org/GLM-5.3,119,0.3260994879873116
zai-org/GLM-5.3,120,0.32507436049861393
zai-org/GLM-5.3,121,0.3241593702916514
zai-org/GLM-5.3,122,0.3228716549424593
zai-org/GLM-5.3,123,0.32158937357700434
zai-org/GLM-5.3,124,0.3203907181803689
zai-org/GLM-5.3,125,0.3191924390480949
zai-org/GLM-5.3,126,0.31797710815979574
zai-org/GLM-5.3,127,0.3167615164914759
zai-org/GLM-5.3,128,0.3191998734531727
zai-org/GLM-5.3,129,0.31798409161889696
zai-org/GLM-5.3,130,0.3168206391385979
zai-org/GLM-5.3,131,0.3158485514734575
zai-org/GLM-5.3,132,0.315797897168159
zai-org/GLM-5.3,133,0.31654919410575855
zai-org/GLM-5.3,134,0.31598321371820237
zai-org/GLM-5.3,135,0.3155317649548539
zai-org/GLM-5.3,136,0.3155181793005366
zai-org/GLM-5.3,137,0.3148341913445556
zai-org/GLM-5.3,138,0.3148311608871779
zai-org/GLM-5.3,139,0.3148264186672831
zai-org/GLM-5.3,140,0.3142985956644959
zai-org/GLM-5.3,141,0.31415162077127734
zai-org/GLM-5.3,142,0.3139914315323924
zai-org/GLM-5.3,143,0.3135087220823072
zai-org/GLM-5.3,144,0.3129820295743013
zai-org/GLM-5.3,145,0.31246141622069024
zai-org/GLM-5.3,146,0.31168274055584244
zai-org/GLM-5.3,147,0.3106660195646507
zai-org/GLM-5.3,148,0.30984942267517446
zai-org/GLM-5.3,149,0.30912513566981437
zai-org/GLM-5.3,150,0.30871351077535913
zai-org/GLM-5.3,151,0.30791863457151947
zai-org/GLM-5.3,152,0.3069882369632737
zai-org/GLM-5.3,153,0.30602891785910424
zai-org/GLM-5.3,154,0.3050726054770698
zai-org/GLM-5.3,155,0.30415335190641013
zai-org/GLM-5.3,156,0.30323608864554874
zai-org/GLM-5.3,157,0.3027941523762925
zai-org/GLM-5.3,158,0.3019133784238035
zai-org/GLM-5.3,159,0.30113624998847044
zai-org/GLM-5.3,160,0.31236053312212775
zai-org/GLM-5.3,161,0.3113974004702813
zai-org/GLM-5.3,162,0.3108198018084247
zai-org/GLM-5.3,163,0.3099828892976939
zai-org/GLM-5.3,164,0.30922928103005143
zai-org/GLM-5.3,165,0.3086836748873609
zai-org/GLM-5.3,166,0.3078961394753852
zai-org/GLM-5.3,167,0.30708740888312414
zai-org/GLM-5.3,168,0.30671805396115026
zai-org/GLM-5.3,169,0.3058350581143878
zai-org/GLM-5.3,170,0.30508239187245545
zai-org/GLM-5.3,171,0.30422151328224456
zai-org/GLM-5.3,172,0.3034418670193322
zai-org/GLM-5.3,173,0.30601742807632437
zai-org/GLM-5.3,174,0.3123822121515707
zai-org/GLM-5.3,175,0.31148696297722034
zai-org/GLM-5.3,176,0.31061859642548684
zai-org/GLM-5.3,177,0.30999122784738775
zai-org/GLM-5.3,178,0.3091091988687966
zai-org/GLM-5.3,179,0.3083948963104097
zai-org/GLM-5.3,180,0.30766468249566525
zai-org/GLM-5.3,181,0.3068113014314431
zai-org/GLM-5.3,182,0.30746484406602415
zai-org/GLM-5.3,183,0.3074498698995167
zai-org/GLM-5.3,184,0.30679341169620966
zai-org/GLM-5.3,185,0.30635946460624375
zai-org/GLM-5.3,186,0.30591260955446775
zai-org/GLM-5.3,187,0.3052466264773983
zai-org/GLM-5.3,188,0.30441669600968546
zai-org/GLM-5.3,189,0.30405206101149607
zai-org/GLM-5.3,190,0.3034338632926752
zai-org/GLM-5.3,191,0.3032803372158881
zai-org/GLM-5.3,192,0.3026696268612632
zai-org/GLM-5.3,193,0.3027421085052029
zai-org/GLM-5.3,194,0.3020968429374107
zai-org/GLM-5.3,195,0.3017935589409133
zai-org/GLM-5.3,196,0.30118056022643036
zai-org/GLM-5.3,197,0.3009651084951859
zai-org/GLM-5.3,198,0.30026006458465626
zai-org/GLM-5.3,199,0.3062505277785985
zai-org/GLM-5.3,200,0.305548448262293
zai-org/GLM-5.3,201,0.304896291628278
zai-org/GLM-5.3,202,0.3041454119326039
zai-org/GLM-5.3,203,0.3036810956532989
google/gemma-3-4b-it,2,0.0778852646952588
google/gemma-3-4b-it,3,0.06699967239801286
google/gemma-3-4b-it,4,0.06218776258498204
google/gemma-3-4b-it,5,0.058348536338162615
google/gemma-3-4b-it,6,0.05277648633766252
google/gemma-3-4b-it,7,0.05878294398550499
google/gemma-3-4b-it,8,0.059333673598128245
google/gemma-3-4b-it,9,0.05604601753910132
google/gemma-3-4b-it,10,0.054962403744526656
google/gemma-3-4b-it,11,0.06115703370328407
google/gemma-3-4b-it,12,0.05875391450003642
google/gemma-3-4b-it,13,0.05620487746655978
google/gemma-3-4b-it,14,0.059810801121467305
google/gemma-3-4b-it,15,0.0611411717357111
google/gemma-3-4b-it,16,0.05887411305646273
google/gemma-3-4b-it,17,0.05680530737767153
google/gemma-3-4b-it,18,0.06252131642099745
google/gemma-3-4b-it,19,0.060405663557259404
google/gemma-3-4b-it,20,0.06039314213120228
google/gemma-3-4b-it,21,0.08430294744781053
google/gemma-3-4b-it,22,0.08463148580291135
google/gemma-3-4b-it,23,0.08260565157538169
google/gemma-3-4b-it,24,0.08469698979287887
google/gemma-3-4b-it,25,0.08287946375684685
google/gemma-3-4b-it,26,0.0951093695865306
google/gemma-3-4b-it,27,0.0947765316228728
google/gemma-3-4b-it,28,0.09491892123670742
google/gemma-3-4b-it,29,0.09392343603692477
google/gemma-3-4b-it,30,0.09191794348358284
google/gemma-3-4b-it,31,0.09126219221429066
google/gemma-3-4b-it,32,0.09213251909768805
google/gemma-3-4b-it,33,0.09264180503942954
google/gemma-3-4b-it,34,0.0916732400700071
google/gemma-3-4b-it,35,0.0901318739931607
google/gemma-3-4b-it,36,0.08882358255940592
google/gemma-3-4b-it,37,0.08889438968275898
google/gemma-3-4b-it,38,0.08772662360299455
google/gemma-3-4b-it,39,0.08653694054844752
google/gemma-3-4b-it,40,0.08734978494754442
google/gemma-3-4b-it,41,0.08977577017473504
google/gemma-3-4b-it,42,0.0904107824010294
google/gemma-3-4b-it,43,0.08919744306783062
google/gemma-3-4b-it,44,0.08795902423801372
google/gemma-3-4b-it,45,0.08860967369735451
google/gemma-3-4b-it,46,0.09115125859993967
google/gemma-3-4b-it,47,0.08997750338441124
google/gemma-3-4b-it,48,0.09615840090297412
google/gemma-3-4b-it,49,0.09871014224143604
google/gemma-3-4b-it,50,0.09806206210961288
google/gemma-3-4b-it,51,0.09864774750010863
google/gemma-3-4b-it,52,0.09849641329953918
google/gemma-3-4b-it,53,0.09736059137026887
google/gemma-3-4b-it,54,0.09691459269584701
google/gemma-3-4b-it,55,0.10685842384030475
google/gemma-3-4b-it,56,0.10599568906188317
google/gemma-3-4b-it,57,0.1065118405104426
google/gemma-3-4b-it,58,0.10649554827726959
google/gemma-3-4b-it,59,0.10613781983884762
google/gemma-3-4b-it,60,0.10681565564528683
google/gemma-3-4b-it,61,0.11025819834074979
google/gemma-3-4b-it,62,0.11231638664195165
google/gemma-3-4b-it,63,0.11568181558946677
google/gemma-3-4b-it,64,0.11475806307996672
google/gemma-3-4b-it,65,0.11442857667270423
google/gemma-3-4b-it,66,0.11438896481140737
google/gemma-3-4b-it,67,0.11383756139015389
